date,close
191107,386.31
191108,385.75
191111,385.88
191112,385.93
191113,386.45
191114,386.83
191115,385.76
191118,384.63
191119,384.83
191120,384.46
191121,384.53
191122,383.33
191125,383.02
191126,383.43
191127,383.52
191128,383.89
191129,383.56
191202,383.09
191203,383.95
191204,384.81
191205,383.95
191206,382.12
191209,383.23
191210,383.20
191211,384.02
191212,383.46
191213,381.92
191216,381.94
191217,382.04
191218,382.35
191219,382.05
191220,380.92
191223,380.44
191224,380.49
191225,378.32
191226,377.93
191227,377.79
191230,378.32
191231,379.57
200101,380.17
200102,382.20
200103,380.17
200106,380.22
200107,378.30
200108,378.19
200109,375.43
200110,373.74
200113,374.26
200114,375.76
200115,377.14
200116,376.43
200117,374.74
200120,373.90
200121,373.83
200122,374.50
200123,374.67
200124,375.30
200127,375.88
200128,378.35
200129,378.07
200130,375.85
200131,376.69
200203,376.75
200204,378.17
200205,377.03
200206,375.66
200207,375.26
200210,376.07
200211,375.91
200212,375.03
200213,373.91
200214,374.33
200217,373.86
200218,374.11
200219,374.87
200220,373.94
200221,373.31
200224,374.01
200225,373.75
200226,375.03
200227,375.72
200228,377.17
200302,379.11
200303,378.73
200304,377.60
200305,377.31
200306,378.18
200309,380.76
200310,383.65
200311,393.61
200312,395.82
200313,397.96
200316,403.87
200317,432.58
200318,433.52
200319,440.79
200320,454.34
200323,444.47
200324,442.06
200325,446.78
200326,445.11
200327,443.87
200329,438.56
200330,445.86
200331,446.70
200401,447.08
200402,447.44
200405,441.90
200406,436.34
200407,434.37
200408,433.20
200409,427.51
200412,425.11
200413,423.92
200414,422.99
200415,423.71
200416,425.49
200419,422.44
200420,425.45
200421,433.00
200422,434.89
200423,429.18
200426,427.92
200427,428.50
200428,428.73
200429,426.93
200430,423.28
200503,420.49
200504,424.78
200505,421.12
200506,418.60
200507,419.22
200510,419.22
200511,418.09
200512,418.21
200513,419.37
200514,420.86
200517,418.23
200518,414.43
200519,412.96
200520,411.97
200521,410.21
200524,412.99
200525,411.98
200526,410.22
200527,409.66
200528,410.24
200531,409.17
200601,405.01
200602,399.12
200603,398.33
200604,398.64
200607,396.98
